D001669,D001823,D005317,D055703,D020868,D013312
D012153,D003213,D009431,D001685,D057567,D010101
D013499,D013718,D008968,D012399,D013314,D004548
D000893,D015603,D054414,D008222,D010936,D054422
D002118,D010101,D003216,D009431,D012153,D009474
D000946,D009894,D015415,D004266,D005347,D007970
D061353,D055598,D013649,D010084,D009812,D010316
D012153,D003216,D009420,D010101,D002118,D057567
D019070,D051153,D013950,D015398,D002454,D053823
D055703,D004906,D049590,D001772,D005865,D011247
D000595,D002461,D015394,D017385,D006367,D016350
D013687,D002546,D020768,D045504,D054022,D002318
D007958,D004906,D055703,D002452,D007774,D011270
D008833,D004848,D002943,D012137,D008208,D002196
D004696,D020228,D009059,D014076,D007166,D009894
D014076,D000890,D014181,D017093,D009057,D009894
D021381,D011485,D019556,D000595,D010766,D017124
D017386,D020449,D005075,D000595,D019143,D017124
D007603,D012926,D013219,D016312,D002961,D011619
D010586,D018836,D007249,D000893,D005487,D000963
D001669,D017434,D013816,D019943,D006860,D002384
D016166,D020935,D041641,D001779,D017262,D010513
D003213,D017367,D046352,D010487,D005239,D015415
D004192,D013811,D010898,D021641,D013649,D005503
D002468,D000959,D009898,D007429,D005902,D016212
D007031,D012867,D012007,D005552,D014666,D002492
D005487,D010335,D018836,D007107,D050171,D000960
D001523,D000068105,D013406,D011619,D000928,D010342
D016470,D011169,D014682,D004283,D007964,D008099
D007890,D009379,D012509,D009379,D018205,D008067
D010452,D003593,D048429,D002448,D009130,D015815
D013899,D002294,D001859,D018196,D008198,D018193
D008124,D003315,D000825,D001775,D015415,D016491
D000595,D055585,D002236,D002240,D019281,D008968
D008168,D011655,D002943,D006424,D004848,D008833
D008024,D011487,D008660,D002384,D055598,D003460
D010972,D004768,D041981,D007422,D007082,D005759
D004198,D000478,D044127,D020862,D010641,D020121
D059305,D018482,D002319,D045505,D055806,D014664
D015870,D020319,D066280,D007774,D004027,D016762
D044127,D010290,D005333,D000478,D010641,D055703
D002236,D019281,D017385,D055598,D000595,D002240
D012007,D012867,D014666,D001921,D005552,D002492
D055641,D033161,D013219,D003134,D033222,D002961
D008221,D010051,D059016,D039521,D001769,D007694
D005902,D009457,D001082,D014129,D016207,D005109
D020405,D003872,D039481,D006424,D009000,D012157
D009385,D016246,D012878,D060890,D015703,D002294
D003924,D014024,D059305,D044343,D050151,D052436
D015398,D008934,D002453,D003599,D002454,D005109
D006126,D012961,D010287,D000294,D012919,D055688
D006331,D002454,D017629,D012038,D032383,D055614
D001663,D010586,D007249,D024821,D001773,D015415
D013037,D000700,D008568,D065853,D001362,D009292
D008032,D022082,D001479,D011301,D013574,D002490
D015972,D002461,D048708,D017398,D018450,D064113
D009362,D002468,D010641,D019008,D054338,D011487
D013816,D017434,D019943,D053858,D007700,D006863
D002118,D002477,D008606,D013312,D012153,D001522
D006863,D019943,D007700,D004579,D013816,D006860
D015394,D019281,D055585,D002240,D008968,D017386
D007511,D006332,D009393,D000075224,D012143,D006973
D024801,D020763,D003712,D002462,D001369,D002540
D008099,D001685,D007249,D006098,D001654,D024821
D003460,D015394,D015394,D011485,D055598,D006863
D008099,D056486,D005393,D005835,D005880,D014874
D004198,D008745,D044127,D010641,D018899,D020413
D011655,D008168,D055806,D002319,D008208,D006439
D006410,D008168,D006457,D015398,D006412,D008222
D008407,D000921,D018926,D018836,D010936,D005512
D010101,D013312,D003213,D001685,D009474,D012153
D009369,D000890,D002453,D000069196,D000893,D000975
D003704,D065853,D053938,D008569,D053583,D018515
D002545,D011597,D020768,D018377,D001479,D002545
D005786,D000941,D002468,D002454,D002455,D005109
D020449,D019143,D005075,D000595,D017124,D017385
D004260,D016923,D055585,D011836,D004249,D014407
D000478,D002384,D001483,D015342,D004734,D002478
D004435,D010287,D000294,D002562,D012309,D012380
D002320,D001775,D013995,D011187,D006339,D008597
D000595,D015345,D009928,D012689,D015870,D001483
D010802,D020449,D005075,D000595,D017124,D017385
D004847,D006131,D009360,D014408,D042461,D009369
D059333,D013116,D003391,D005731,D016207,D002490
D012157,D001773,D000086382,D018414,D022423,D016207
D012039,D055806,D059305,D007004,D054792,D004730
D015778,D008175,D008198,D018307,D001859,D018196
D047109,D007774,D012101,D007958,D001772,D004906
D010802,D019143,D017124,D000595,D020449,D017385
D018501,D015227,D005786,D008099,D009750,D006949
D009369,D050997,D009362,D000975,D044822,D002453
D002961,D033222,D012306,D013219,D033161,D007603
D000066673,D045744,D064593,D014176,D008660,D018450
D015415,D009369,D009360,D010335,D002477,D042501
D001775,D012137,D008208,D011655,D002320,D004848
D006949,D013312,D000894,D015415,D005786,D050155
D004027,D009420,D012867,D001341,D005552,D012007
D003460,D019995,D002384,D011485,D004789,D015394
D055411,D003424,D006424,D014024,D001769,D000069196
D003449,D057911,D016898,D007155,D008420,D000894
D007004,D055806,D017539,D014664,D001808,D009747
D014235,D009130,D008407,D000947,D006967,D009119
D002545,D002540,D001157,D020768,D002539,D002546
D057911,D000998,D007155,D011092,D003449,D016898
D018196,D001859,D015778,D012142,D008198,D001941
D057809,D063646,D022161,D020969,D001669,D002477
D018689,D013037,D007858,D003213,D001362,D018782
D000595,D012689,D009928,D015345,D015723,D040342
D007962,D016212,D016753,D016207,D015212,D018836
D015870,D015723,D009928,D001483,D015345,D012689
D002822,D011667,D009362,D011651,D006325,D016769
D002454,D003599,D055614,D002448,D050258,D055614
D014018,D004628,D018507,D016153,D012734,D005804
D008568,D007858,D018782,D005239,D058647,D001519
D016207,D000258,D000869,D003229,D003316,D007166
D010766,D004789,D005786,D058226,D020935,D001011
D063646,D000067128,D045744,D002461,D009385,D020969
D005938,D007637,D003316,D016207,D005123,D000258
D005819,D013045,D018503,D011110,D015870,D015341
D002320,D006973,D002320,D002943,D002319,D002320
D013312,D019175,D010641,D010290,D044127,D013315
D016350,D045744,D000067558,D049109,D017385,D001669
D061745,D041641,D010006,D020935,D017262,D003817
D003296,D013649,D000084562,D009424,D009812,D010316
D009894,D006084,D009059,D017093,D007166,D000900
D014162,D013126,D019579,D002477,D020932,D002452
D000067128,D009385,D015398,D063646,D045744,D018450
D015229,D000140,D050171,D009140,D002318,D044966
D018205,D009130,D017667,D007890,D008080,D018205
D013568,D006331,D009292,D001669,D020164,D018373
D013045,D011110,D018503,D010641,D008040,D015870
D013696,D000268,D013314,D055585,D013499,D033081
D004192,D013811,D002755,D013649,D000074385,D010898
D007890,D008080,D017667,D008067,D009379,D018205
D000975,D020228,D009369,D000893,D002468,D013672
D002536,D002490,D001157,D016548,D045504,D011597
D018799,D000893,D018384,D018836,D056486,D004064
D000893,D004423,D009504,D004487,D011458,D003872
D012893,D015415,D060825,D012890,D002940,D019636
D012701,D009435,D013681,D005239,D014179,D015415
D000268,D013997,D001272,D006813,D055598,D033081
D014664,D055806,D059305,D012039,D002196,D004730
D009894,D048550,D020228,D014076,D006789,D053821
D002478,D000825,D055614,D002454,D015870,D055495
D005750,D001424,D013270,D015154,D000897,D001284
D010973,D011517,D013177,D001777,D001772,D005340
D001772,D001772,D012098,D012101,D055703,D004906
D015398,D006412,D016720,D012137,D006410,D001855
D060890,D012878,D009385,D015703,D016246,D059016
D033222,D007603,D002961,D003617,D003134,D033161
D008040,D011110,D018503,D001685,D013045,D015335
D002491,D001921,D005552,D007420,D034582,D014666
D015345,D015870,D012689,D015723,D009928,D000595
D004249,D016923,D004260,D007700,D002478,D060328
D055614,D002468,D015815,D001669,D005110,D002453
D014551,D014873,D005393,D005880,D008099,D014566
D055614,D005333,D013315,D005317,D009035,D013312
D009894,D017093,D014076,D045506,D007166,D004696
D010898,D013811,D008568,D011603,D005503,D003657
D002452,D020932,D054022,D018507,D019579,D009154
D034582,D005552,D013564,D002490,D012007,D008032
D014709,D015342,D010084,D001665,D055601,D001483
D055354,D002461,D009385,D045744,D009362,D015398
D001769,D055411,D018836,D000069196,D007413,D016131
D018307,D009362,D059016,D015703,D017437,D060890
D001923,D009206,D007004,D007003,D018696,D017392
D065853,D007378,D010936,D000079404,D018515,D019208
D053583,D001688,D004249,D019954,D018515,D007858
D013037,D000316,D001522,D018782,D008568,D005239
D013045,D010641,D018503,D008040,D055614,D015335
D004789,D001665,D008024,D011485,D003460,D015394
D055806,D011655,D011651,D008168,D006439,D014024
D018196,D001941,D008198,D009140,D002294,D012142
D003460,D055598,D001669,D006863,D020313,D011485
D006967,D008407,D007422,D009130,D009349,D000947
D012157,D022423,D016207,D022423,D018414,D011014
D011667,D013927,D009362,D011651,D011248,D006325
D010972,D007421,D014024,D004751,D007422,D009092
D055585,D001772,D011998,D005340,D001773,D005082
D010465,D013649,D010898,D013811,D021641,D002755
D017124,D000595,D011499,D004847,D021381,D010766
D000066673,D018450,D010766,D002461,D048788,D045744
D001792,D001772,D005340,D007899,D010973,D001777
D048550,D009894,D007155,D014076,D006084,D009057
D007166,D005938,D003231,D003316,D000869,D016207
D001522,D010101,D003216,D002118,D057567,D012153
D010829,D010870,D004734,D012890,D009929,D010507
D004064,D005786,D006946,D009750,D001836,D019440
D006943,D045504,D050171,D015227,D009748,D001835
D013314,D006813,D008685,D013995,D013499,D033081
D008060,D000140,D002318,D015229,D052439,D000998
D018482,D018657,D002319,D009130,D007890,D009217
D010949,D004727,D011651,D002320,D008208,D011655
D007370,D006410,D016215,D002468,D011020,D006457
D044882,D050155,D006943,D015430,D019440,D020011
D009504,D007107,D007249,D001654,D007333,D008099
D000921,D036341,D000938,D010049,D008214,D008214
D009360,D020533,D014408,D009369,D008679,D042461
D002384,D000478,D002477,D017931,D004734,D040342
D015432,D047228,D007155,D020228,D007372,D013676
D010316,D011579,D061353,D009812,D014186,D013649
D009379,D018657,D006321,D009141,D007890,D018482
D016207,D016212,D050378,D015212,D000069196,D008214
D007890,D017667,D008067,D009132,D008080,D018205
D013816,D007700,D016296,D006863,D002384,D017434
D010586,D008099,D024821,D007107,D001654,D007249
D008175,D032446,D009133,D032342,D013234,D002100
D017392,D002319,D015227,D018696,D001923,D006321
D020228,D015777,D004487,D004431,D007975,D006098
D010641,D044127,D020022,D020413,D020121,D019175
D054422,D000893,D054414,D018925,D010936,D007371
D002454,D002113,D061745,D020164,D015398,D015398
D047228,D007155,D005921,D003449,D011092,D000998
D001779,D057567,D009424,D001519,D013312,D010101
D008024,D055598,D002384,D003460,D011487,D001665
D011627,D011606,D008598,D001828,D011627,D010287
D008407,D000947,D006967,D007422,D009119,D003106
D001665,D002478,D002384,D001483,D004734,D014709
D008024,D006863,D008968,D001669,D003460,D015394
D001773,D005340,D001777,D006802,D002452,D002943
D012039,D018482,D017539,D007004,D014664,D055806
D004789,D058226,D055598,D006128,D001011,D032389
D009362,D011487,D015972,D019008,D010641,D015398
D015533,D049109,D002642,D002478,D048788,D015398
D049628,D059305,D006943,D015227,D005943,D020011
D009435,D008606,D018756,D015415,D012701,D013850
D001519,D001519,D007858,D005239,D065853,D058647
D046352,D005239,D009420,D009435,D018682,D010487
D005902,D005110,D016212,D015398,D007429,D000959
D020319,D016762,D010913,D007033,D007774,D015870
D005512,D018926,D008407,D001688,D001402,D010323
D004435,D010287,D012380,D001068,D012649,D012309
D001685,D016491,D006614,D019743,D002470,D003315
D014407,D004249,D004260,D011836,D007700,D011839
D015870,D010913,D004027,D052138,D049590,D020319
D018799,D012898,D055411,D000960,D064420,D045506
D060825,D002940,D012890,D015415,D019965,D012816
D004791,D061745,D016166,D002113,D017262,D002454
D045506,D000893,D009369,D002453,D000069196,D000975
D001921,D011301,D008032,D000679,D013574,D013347
D000946,D001685,D014777,D009503,D003239,D009894
D006327,D012143,D002346,D002318,D009336,D014836
D003617,D055641,D016312,D013219,D011619,D012961
D015227,D007003,D006321,D007004,D020011,D001923
D013927,D006325,D014328,D001808,D011667,D009362
D015398,D002454,D002477,D048708,D010641,D005786
D004791,D000700,D007238,D015428,D009292,D009206
D015496,D016753,D008566,D018836,D055411,D064307
D001665,D008024,D004789,D008968,D055598,D006863
D018482,D008099,D050153,D044882,D059305,D050177
D007890,D009141,D012208,D009141,D005318,D009206
D007610,D013361,D010179,D013363,D007765,D010306
D016207,D059333,D020540,D014276,D059225,D005731
D008407,D017189,D006967,D009130,D007583,D003106
D004644,D007858,D008568,D013037,D058647,D003213
D006131,D009360,D009369,D009389,D042442,D042783
D006339,D011187,D002306,D002302,D008598,D001794
D000924,D001685,D018799,D000893,D056486,D018836
D009393,D012119,D006332,D000075224,D014836,D007238
D007890,D005318,D009130,D009379,D018485,D009206
D011448,D055098,D018507,D019898,D002448,D022082
D015415,D004700,D010048,D000312,D006983,D006980
D005938,D003315,D007155,D000258,D003316,D007637
D002478,D010641,D015533,D004628,D002454,D048708
D016501,D000544,D058225,D013572,D006624,D002462
D017124,D006367,D054730,D055601,D000595,D011485
D011187,D010060,D001775,D002306,D006339,D002302
D014709,D010084,D055601,D015342,D015394,D002477
D047228,D000998,D003449,D016898,D011092,D018712
D010829,D012890,D019965,D015415,D060825,D011579
D007107,D016131,D018418,D015551,D018417,D001685
D007890,D007889,D017667,D008067,D009130,D008080
D019743,D002470,D003315,D006614,D002465,D012039
D013116,D010465,D012668,D014279,D005731,D016207
D008124,D002470,D004727,D012039,D019743,D015415
D016720,D000380,D009894,D000956,D000946,D006566
D008407,D000921,D006969,D018926,D010323,D006632
D015972,D005786,D000483,D015870,D010334,D012101
D018384,D020011,D014570,D014566,D004734,D015398
D012039,D002630,D006614,D002470,D009068,D016491
D005393,D014566,D056486,D014874,D008099,D006066
D004734,D050177,D009929,D019261,D002909,D012890
D014682,D011168,D007964,D000820,D011168,D001790
D011020,D009894,D015415,D007970,D000956,D000946
D002453,D000067558,D017386,D002461,D006367,D000595
D001011,D008660,D005786,D010766,D058226,D048788
D001847,D000138,D002318,D012875,D000890,D052439
D016923,D011092,D009369,D009928,D010599,D053758
D004266,D000956,D000946,D009503,D015415,D009894
D009362,D000893,D020164,D036103,D000069196,D001685
D011651,D014328,D006325,D011667,D009362,D001808
D007890,D054792,D018657,D009206,D005318,D009130
D000079404,D013997,D014965,D002468,D004260,D011836
D014551,D004066,D008099,D005393,D004702,D014874
D055614,D015415,D018689,D044882,D050171,D018384
D015291,D002454,D013950,D053823,D007962,D015398
D012867,D012007,D000777,D005552,D014666,D002490
D012007,D000777,D005552,D034582,D002490,D009420
D018782,D008569,D019208,D000544,D018515,D050050
D010802,D020449,D017124,D017386,D017433,D000595
D001697,D010084,D000079404,D015398,D013312,D014551
D010349,D000437,D011619,D000928,D013406,D003865
D015870,D015341,D005819,D013045,D014644,D008040
D008598,D001775,D011187,D006339,D002306,D002302
D007774,D016373,D010913,D015870,D066280,D007033
D007429,D001253,D014129,D045604,D002317,D009900
D000890,D009385,D044822,D000970,D002453,D009369
D060085,D001686,D005243,D012553,D007411,D014556
D012668,D059225,D014279,D016207,D059333,D013116
D014556,D007411,D055593,D012553,D060085,D005441
D018507,D004628,D002448,D005109,D014327,D020935
D001769,D005512,D010323,D018926,D010936,D008407
D002320,D014551,D002943,D002319,D045506,D006973
D016207,D000258,D000869,D007637,D007166,D005938
D010860,D013568,D008099,D006424,D015415,D006098
D006614,D002630,D015415,D004727,D002468,D012679
D040342,D016678,D014162,D005822,D015394,D015698
D011487,D019008,D010641,D015972,D001669,D058750
D017189,D000947,D009130,D008407,D041981,D006967
D018628,D022781,D049109,D004734,D018894,D013347
D002448,D009131,D048429,D003593,D011499,D003599
D020121,D018899,D019175,D044127,D004198,D020413
D016753,D007962,D018836,D015212,D016207,D064307
D018657,D009217,D007890,D005318,D009130,D018482
D016153,D004625,D014018,D018507,D005804,D013489
D002460,D001483,D000478,D014709,D004734,D001665
D003922,D015496,D015496,D015551,D018417,D008214
D009928,D012689,D015723,D055614,D015394,D040342
D000478,D005333,D009679,D013315,D005317,D050218
D012399,D013499,D008968,D013314,D013718,D010316
D015394,D055595,D000595,D002240,D019281,D002236
D009217,D005318,D054792,D018657,D009130,D007890
D013116,D036341,D059333,D014278,D014276,D058748
D005109,D019898,D002450,D004622,D020935,D015232
D007511,D014836,D006327,D006327,D009393,D006332
D015539,D011998,D011517,D002452,D006487,D055585
D001835,D008099,D018482,D050151,D059305,D005110
D013601,D015291,D002454,D053823,D051153,D015398
D017667,D018205,D009379,D008080,D007889,D009370
D000998,D015432,D045505,D001697,D047228,D000893
D007694,D010049,D016207,D000938,D059016,D010586
D000890,D013672,D058448,D000970,D002453,D000893
D052439,D007249,D018836,D000960,D008264,D000893
D012157,D018836,D009750,D000960,D007249,D000893
D002478,D002468,D004625,D049109,D006128,D015398
D003599,D002448,D048708,D002453,D005786,D005109
D009424,D050177,D010507,D006706,D004734,D019261
D000893,D004847,D019742,D001688,D054414,D002630
D020164,D009369,D008904,D064307,D000893,D045504
D009474,D013572,D002540,D022082,D002462,D003704
D003071,D015415,D009424,D012893,D024801,D003072
D008124,D002319,D006614,D015415,D003315,D012039
D005786,D018392,D005554,D005796,D015536,D015870
D007333,D001685,D001654,D008099,D013568,D008214
D009420,D000777,D012007,D034582,D005552,D013564
D011169,D014684,D004064,D016470,D011168,D007958
D059305,D005110,D050151,D009750,D018482,D044343
D015687,D008124,D010051,D008841,D009361,D009375
D012309,D010551,D004435,D012380,D066252,D012961
D002822,D011651,D011667,D001808,D006325,D009362
D005512,D010323,D007963,D006632,D018926,D010936
D013037,D003216,D018782,D008568,D000700,D008606
D003229,D000257,D003315,D016207,D005128,D005938
D000478,D040342,D002384,D004734,D001665,D017931
D012701,D055592,D001667,D001921,D009474,D018377
D032389,D011469,D002462,D000728,D004847,D042541
D009369,D009360,D043924,D015415,D009389,D042783
D054792,D012208,D054792,D007890,D018657,D005318
D010316,D011603,D009812,D005511,D004734,D000084562
D005804,D014018,D004625,D013489,D014564,D016153
D004266,D001685,D009894,D016720,D000946,D005347
D053938,D019208,D010936,D065852,D008569,D007375
D010936,D015603,D018925,D000893,D054422,D018946
D002454,D002477,D005234,D017667,D015870,D000273
D004064,D059305,D018482,D052436,D005110,D009765
D001685,D008099,D006946,D018501,D013312,D006943
D005552,D017933,D002490,D012007,D012867,D016548
D001011,D053858,D015536,D032389,D055601,D049628
D010323,D001402,D008407,D010936,D005512,D018926
D000066673,D015972,D002455,D064113,D018450,D017398
D002470,D015415,D012039,D017539,D019743,D016491
D007422,D004751,D004848,D004768,D012898,D007082
D006457,D007370,D008168,D008222,D002468,D006410
D001522,D058647,D018782,D008568,D003213,D005239
D008214,D022423,D007963,D009504,D016207,D011024
D002460,D001483,D011995,D015698,D005796,D000595
D005109,D012816,D050151,D004064,D059305,D018482
D011651,D014328,D001808,D016769,D009362,D011667
D000893,D050171,D007249,D018836,D022423,D005487
D017667,D005234,D004622,D002454,D050218,D005347
D008679,D006131,D042461,D009369,D042783,D009360
D011651,D009362,D002822,D016769,D011667,D001808
D007411,D010272,D014556,D012553,D060085,D005441
D011667,D013927,D002319,D009385,D014328,D011651
D059305,D008099,D050152,D003924,D050151,D005109
D056486,D005393,D004064,D014551,D014874,D006066
D015723,D009928,D015345,D012689,D040342,D015870
D010766,D001835,D004789,D032342,D020935,D015536
D005393,D000825,D014566,D056486,D006066,D008099
D017385,D017433,D010802,D017124,D020449,D015394
D003238,D017667,D002477,D014158,D004622,D005234
D011458,D019899,D019898,D047108,D002448,D020935
D018836,D016753,D007413,D044822,D015496,D007962
D002465,D009361,D009369,D022083,D002448,D010051
D011457,D011458,D011453,D005123,D012590,D011355
D009000,D018414,D010586,D022423,D008214,D036341
D006098,D007249,D001685,D024821,D004064,D007963
D011667,D006325,D011651,D002822,D014652,D002319
D007420,D005552,D012867,D002490,D002490,D014666
D010335,D019008,D002468,D017434,D054338,D015972
D004064,D004283,D001772,D014684,D007964,D011168
D004579,D015227,D006128,D018628,D019384,D008930
D000959,D002320,D014551,D002320,D002319,D014655
D018507,D016153,D014018,D004628,D005804,D000013
D063646,D009385,D005110,D002461,D045744,D015398
D005764,D001284,D041981,D000897,D013270,D001423
D020449,D017433,D015394,D017124,D019143,D010802
D005865,D001772,D007774,D002468,D012101,D004906
D002490,D000679,D002490,D008861,D007031,D013574
D009292,D006331,D017202,D006321,D020228,D020164
D007889,D009379,D009130,D017667,D008080,D007890
D014072,D014179,D000317,D002012,D018492,D001289
D012039,D054792,D055806,D014664,D002196,D059305
D013997,D006813,D000268,D013314,D013499,D033081
D006983,D010048,D043202,D006980,D015415,D007037
D015687,D002448,D009361,D002465,D009370,D015415
D042541,D004847,D000728,D002477,D011469,D004847
D012689,D015870,D015345,D000595,D015723,D009928
D006367,D019556,D000595,D002448,D010766,D021381
D015394,D001665,D017931,D002478,D004734,D002384
D000273,D002490,D004064,D005938,D008660,D004064
D007411,D012987,D060085,D014556,D006373,D005441
D015212,D055411,D015496,D007962,D006424,D016207
D000728,D032342,D042783,D014565,D002477,D022082
D000946,D007960,D015415,D006566,D000956,D009894
D013045,D011110,D064907,D018503,D015870,D005819
D005082,D006487,D013995,D010973,D011517,D001772
D008099,D011168,D004283,D014682,D016470,D002319
D013499,D013314,D055595,D008968,D055119,D010316
D000950,D039481,D009000,D003092,D003106,D015815
D000072417,D011485,D017510,D001665,D055503,D011487
D018392,D000483,D015870,D010334,D011247,D015536
D005393,D004703,D005880,D004064,D056486,D014873
D058226,D001011,D010766,D004789,D020935,D032389
D019964,D000068105,D055118,D011619,D000437,D000928
D007890,D009206,D012208,D005318,D009130,D009132
D009894,D009503,D000946,D000956,D006566,D011020
D004727,D015415,D012039,D002470,D002465,D006614
D018417,D016131,D015551,D050378,D013601,D016207
D055595,D011836,D014965,D013995,D004249,D016923
D015415,D002465,D017539,D003315,D006614,D002470
D009474,D055687,D018490,D015394,D001921,D012702
D019965,D015415,D003071,D024801,D012893,D012890
D015291,D051153,D002454,D013950,D015398,D053823
D020862,D020022,D044127,D008745,D010641,D020506
D006321,D009217,D018657,D014024,D005318,D007890
D001775,D004848,D006614,D002465,D016491,D018925
D063646,D015398,D009362,D045744,D020969,D055354
D002196,D006439,D008833,D007107,D004617,D011651
D000937,D009928,D016923,D002620,D011094,D053758
D010641,D002468,D015533,D000825,D055495,D002454
D007004,D018696,D001923,D006321,D009206,D007003
D006412,D006457,D016215,D011020,D015398,D007370
D002448,D011485,D014176,D021381,D000595,D002460
D013676,D053768,D014018,D009369,D002468,D010829
D009393,D006327,D006973,D000075224,D002346,D012119
D001685,D004064,D001663,D006098,D007249,D024821
D004768,D004751,D010972,D008566,D041981,D004848
D007668,D015398,D020011,D011145,D000079404,D052776
D018507,D019898,D005110,D004622,D048788,D002448
D011603,D010507,D009461,D015415,D019965,D008606
D002453,D020811,D009369,D058448,D000975,D000890
D007249,D052439,D000960,D005487,D018836,D022423
D007637,D000257,D016207,D003315,D007155,D003316
D019070,D002454,D015291,D053823,D013950,D016176
D017540,D015815,D048429,D042541,D002448,D042541
D055118,D000928,D011619,D001523,D000437,D019964
D046468,D010287,D001828,D011606,D008572,D008598
D004066,D007421,D004768,D007413,D007422,D004848
D016481,D005764,D013270,D013270,D000897,D001284
D042783,D009369,D020533,D042442,D008679,D009360
D003924,D005109,D008099,D059305,D009132,D050151
D015846,D016209,D054422,D015603,D001688,D018946
D001769,D005340,D011517,D001777,D013997,D010973
D049109,D000072416,D006367,D017386,D055598,D001665
D008099,D004283,D016470,D011168,D011169,D007964
D019743,D015415,D006614,D012039,D005123,D002470
D008099,D014682,D007960,D001772,D018805,D004283
D014652,D009292,D004789,D004791,D002491,D054792
D009203,D000700,D045504,D017202,D054792,D004789
D000067558,D000595,D017386,D045744,D049109,D001665
D015227,D019384,D006128,D022083,D018628,D004579
D004700,D036341,D001402,D000951,D018414,D000938
D005347,D014024,D050218,D002454,D017667,D004622
D012039,D055806,D004848,D007004,D055806,D014664
D016481,D005744,D005756,D001284,D013270,D005764
D009130,D007583,D017188,D000947,D008407,D003106
D007975,D004487,D015232,D010586,D000893,D004431
D003704,D001685,D060825,D012893,D003071,D010507
D011619,D016312,D012306,D013219,D007603,D033222
D013718,D055598,D010316,D013314,D012399,D013499
D051153,D019070,D015398,D007107,D015291,D002454
